"uniqueid","parentid","lctype","title","description","startdate","enddate"
"COMP3100.200710","COMP3100","S","(2007 - 2008, Semester 1)","","",""
"COMP3100.200730","COMP3100","S","(2007 - 2008, Summer)","","",""
"COMP3100.200810","COMP3100","S","(2008 - 2009, Semester 1)","","",""
"COMP3125","","C","COMP3125 - Artificial Intelligence","","",""
"COMP3125.200620","COMP3125","S","(2006 - 2007, Semester 2)","","",""
"COMP3125.200720","COMP3125","S","(2007 - 2008, Semester 2)","","",""
"COMP3125.200820","COMP3125","S","(2008 - 2009, Semester 2)","","",""
"COMP3135","","C","COMP3135 - Programming Languages","","",""
"COMP3135.200410","COMP3135","S","(2004 - 2005, Semester 1)","","",""
"COMP3135.200510","COMP3135","S","(2005 - 2006, Semester 1)","","",""
"COMP3135.200610","COMP3135","S","(2006 - 2007, Semester 1)","","",""
"COMP3135.200710","COMP3135","S","(2007 - 2008, Semester 1)","","",""
"COMP3140","","C","COMP3140 - Software Engineering II","","",""
"COMP3140.200610","COMP3140","S","(2006 - 2007, Semester 1)","","",""
"COMP3140.200630","COMP3140","S","(2006 - 2007, Summer)","","",""
"COMP3140.200710","COMP3140","S","(2007 - 2008, Semester 1)","","",""
"COMP3140.200730","COMP3140","S","(2007 - 2008, Summer)","","",""
"COMP3140.200810","COMP3140","S","(2008 - 2009, Semester 1)","","",""
"COMP3155","","C","COMP3155 - Computer Networks II","","",""
"COMP3155.200720","COMP3155","S","(2007 - 2008, Semester 2)","","",""
"COMP3155.200820","COMP3155","S","(2008 - 2009, Semester 2)","","",""
"COMP3160","","C","COMP3160 - Database Management Systems","","",""
"COMP3160.200620","COMP3160","S","(2006 - 2007, Semester 2)","","",""
"COMP3160.200630","COMP3160","S","(2006 - 2007, Summer)","","",""
"COMP3160.200720","COMP3160","S","(2007 - 2008, Semester 2)","","",""
"COMP3160.200730","COMP3160","S","(2007 - 2008, Summer)","","",""
"COMP3160.200820","COMP3160","S","(2008 - 2009, Semester 2)","","",""
"COMP3170","","C","COMP3170 - Web-Based Applications","","",""
"COMP3170.200420","COMP3170","S","(2004 - 2005, Semester 2)","","",""
"COMP3170.200520","COMP3170","S","(2005 - 2006, Semester 2)","","",""
"COMP3170.200620","COMP3170","S","(2006 - 2007, Semester 2)","","",""
"COMP3170.200720","COMP3170","S","(2007 - 2008, Semester 2)","","",""
"COMP3210","","C","COMP3210 - Electronic Commerce","","",""
"COMP3210.200410","COMP3210","S","(2004 - 2005, Semester 1)","","",""
"COMP3220","","C","COMP3220 - Human-Computer Interaction","","",""
"COMP3220.200810","COMP3220","S","(2008 - 2009, Semester 1)","","",""
"COMP3230","","C","COMP3230 - Network and Computer Security","","",""
"COMP3230.200820","COMP3230","S","(2008 - 2009, Semester 2)","","",""
"COMP3240","","C","COMP3240 - Introduction to Distributed Systems","","",""
"COMP3240.200820","COMP3240","S","(2008 - 2009, Semester 2)","","",""
"COMP3260","","C","COMP3260 - Computer Graphics I","","",""
"COMP3260.200810","COMP3260","S","(2008 - 2009, Semester 1)","","",""
"COMP3910","","C","COMP3910 - Computer Science Research Project","","",""
"COMP3910.200420","COMP3910","S","(2004 - 2005, Semester 2)","","",""
"COMP3910.200820","COMP3910","S","(2008 - 2009, Semester 2)","","",""
"COMP6225","","C","COMP6225 - Security and Electronic Payment Systems","","",""
"COMP6225.200615","COMP6225","S","(2006 - 2007, Year)","","",""
"COMP6225.200720","COMP6225","S","(2007 - 2008, Semester 2)","","",""
"COMP6225.200820","COMP6225","S","(2008 - 2009, Semester 2)","","",""
"COMP6355","","C","COMP6355 - Mobile Commerce","","",""
"COMP6355.200615","COMP6355","S","(2006 - 2007, Year)","","",""
"COMS1101","","C","COMS1101 - Introduction to Human Communication I","","",""
"COMS1101.200810","COMS1101","S","(2008 - 2009, Semester 1)","","",""
"COSY6030","","C","COSY6030 - Methods in Group Counseling","","",""
"COSY6030.200615","COSY6030","S","(2006 - 2007, Year)","","",""
"CUTL1000","","C","CUTL1000 ? Certificate in University Teaching and Learning","","",""
"CUTL1000.200820","CUTL1000","S","(2008 - 2009, Semester 2)","","",""
"DANC1301","","C","DANC1301 - Introduction to Dance","","",""
"DANC1301.200710","DANC1301","S","(2007 - 2008, Semester 1)","","",""
"DANC1301.200810","DANC1301","S","(2008 - 2009, Semester 1)","","",""
"DANC2301","","C","DANC2301 - Dance Technique","","",""
"DANC2301.200710","DANC2301","S","(2007 - 2008, Semester 1)","","",""
"DANC2301.200810","DANC2301","S","(2008 - 2009, Semester 1)","","",""
"DANC2301.200820","DANC2301","S","(2008 - 2009, Semester 2)","","",""
"DANC2303","","C","DANC2303 - Modern Dance","","",""
"DANC2303.200820","DANC2303","S","(2008 - 2009, Semester 2)","","",""
"DANC3301","","C","DANC3301 - Choreography","","",""
"DANC3301.200810","DANC3301","S","(2008 - 2009, Semester 1)","","",""
"DUTL1000","","C","DUTL1000 - Diploma in University Teaching and Learning","","",""
"DUTL1000.200820","DUTL1000","S","(2008 - 2009, Semester 2)","","",""
"ECOL2454","","C","ECOL2454 - Marine Biology","","",""
"ECOL2454.200420","ECOL2454","S","(2004 - 2005, Semester 2)","","",""
"ECOL3451","","C","ECOL3451 - Human Ecology and Conservation","","",""
"ECOL3451.200510","ECOL3451","S","(2005 - 2006, Semester 1)","","",""
"ECOL3454","","C","ECOL3454 - Fisheries Biology","","",""
"ECOL3454.200420","ECOL3454","S","(2004 - 2005, Semester 2)","","",""
"ECON1001","","C","ECON1001 - Economics","","",""
"ECON1001.200410","ECON1001","S","(2004 - 2005, Semester 1)","","",""
"ECON1001.200510","ECON1001","S","(2005 - 2006, Semester 1)","","",""
"ECON1001.200520","ECON1001","S","(2005 - 2006, Semester 2)","","",""
"ECON1001.200530","ECON1001","S","(2005 - 2006, Summer)","","",""
"ECON1001.200610","ECON1001","S","(2006 - 2007, Semester 1)","","",""
"ECON1001.200620","ECON1001","S","(2006 - 2007, Semester 2)","","",""
"ECON1001.200710","ECON1001","S","(2007 - 2008, Semester 1)","","",""
"ECON1001.200720","ECON1001","S","(2007 - 2008, Semester 2)","","",""
"ECON1001.200810","ECON1001","S","(2008 - 2009, Semester 1)","","",""
"ECON1001.200820","ECON1001","S","(2008 - 2009, Semester 2)","","",""
"ECON1002","","C","ECON1002 - Introduction to Macroeconomics","","",""
"ECON1002.200520","ECON1002","S","(2005 - 2006, Semester 2)","","",""
"ECON1002.200530","ECON1002","S","(2005 - 2006, Summer)","","",""
"ECON1002.200620","ECON1002","S","(2006 - 2007, Semester 2)","","",""
"ECON1002.200630","ECON1002","S","(2006 - 2007, Summer)","","",""
"ECON1002.200720","ECON1002","S","(2007 - 2008, Semester 2)","","",""
"ECON1003","","C","ECON1003 - MATHS FOR SOCIAL SCIENCES 1","","",""
"ECON1003.200420","ECON1003","S","(2004 - 2005, Semester 2)","","",""
"ECON1003.200510","ECON1003","S","(2005 - 2006, Semester 1)","","",""
"ECON1003.200520","ECON1003","S","(2005 - 2006, Semester 2)","","",""
"ECON1003.200530","ECON1003","S","(2005 - 2006, Summer)","","",""
"ECON1003.200610","ECON1003","S","(2006 - 2007, Semester 1)","","",""
"ECON1003.200620","ECON1003","S","(2006 - 2007, Semester 2)","","",""
"ECON1003.200630","ECON1003","S","(2006 - 2007, Summer)","","",""
"ECON1003.200710","ECON1003","S","(2007 - 2008, Semester 1)","","",""
"ECON1003.200720","ECON1003","S","(2007 - 2008, Semester 2)","","",""
"ECON1003.200810","ECON1003","S","(2008 - 2009, Semester 1)","","",""
"ECON1003.200820","ECON1003","S","(2008 - 2009, Semester 2)","","",""
"ECON1004","","C","ECON1004 - Maths for Social Sciences II","","",""
"ECON1004.200520","ECON1004","S","(2005 - 2006, Semester 2)","","",""
"ECON1004.200530","ECON1004","S","(2005 - 2006, Summer)","","",""
"ECON1004.200620","ECON1004","S","(2006 - 2007, Semester 2)","","",""
"ECON1004.200720","ECON1004","S","(2007 - 2008, Semester 2)","","",""
"ECON1004.200820","ECON1004","S","(2008 - 2009, Semester 2)","","",""
"ECON1005","","C","ECON1005 - INTRODUCTORY STATISTICS","","",""
"ECON1005.200510","ECON1005","S","(2005 - 2006, Semester 1)","","",""
"ECON1005.200520","ECON1005","S","(2005 - 2006, Semester 2)","","",""
"ECON1005.200530","ECON1005","S","(2005 - 2006, Summer)","","",""
"ECON1005.200610","ECON1005","S","(2006 - 2007, Semester 1)","","",""
"ECON1005.200620","ECON1005","S","(2006 - 2007, Semester 2)","","",""
"ECON1005.200630","ECON1005","S","(2006 - 2007, Summer)","","",""
"ECON1005.200630.Layne","ECON1005","S","(2006 - 2007, Summer) - Layne","","",""
"ECON1005.200710","ECON1005","S","(2007 - 2008, Semester 1)","","",""
"ECON1005.200720","ECON1005","S","(2007 - 2008, Semester 2)","","",""
"ECON1005.200730","ECON1005","S","(2007 - 2008, Summer)","","",""
"ECON1005.200810","ECON1005","S","(2008 - 2009, Semester 1)","","",""
"ECON1005.200810.Layne","ECON1005","S","(2008 - 2009, Semester 1) - Layne","","",""
"ECON1005.200820.Layne","ECON1005","S","(2008 - 2009, Semester 2) - Layne","","",""
"ECON2000","","C","ECON2000 - Intermediate Microeconomics I","","",""
"ECON2000.200510","ECON2000","S","(2005 - 2006, Semester 1)","","",""
"ECON2000.200530","ECON2000","S","(2005 - 2006, Summer)","","",""
"ECON2000.200610","ECON2000","S","(2006 - 2007, Semester 1)","","",""
"ECON2000.200710","ECON2000","S","(2007 - 2008, Semester 1)","","",""
"ECON2000.200810","ECON2000","S","(2008 - 2009, Semester 1)","","",""
"ECON2001","","C","ECON2001 - Intermediate Microeconomics II","","",""
"ECON2001.200520","ECON2001","S","(2005 - 2006, Semester 2)","","",""
"ECON2001.200530","ECON2001","S","(2005 - 2006, Summer)","","",""
"ECON2001.200620","ECON2001","S","(2006 - 2007, Semester 2)","","",""
"ECON2001.200720","ECON2001","S","(2007 - 2008, Semester 2)","","",""
"ECON2001.200820","ECON2001","S","(2008 - 2009, Semester 2)","","",""
"ECON2002","","C","ECON2002 - Intermediate Macroeconomics I","","",""
"ECON2002.200510","ECON2002","S","(2005 - 2006, Semester 1)","","",""
"ECON2002.200530","ECON2002","S","(2005 - 2006, Summer)","","",""
"ECON2002.200610","ECON2002","S","(2006 - 2007, Semester 1)","","",""
"ECON2002.200630","ECON2002","S","(2006 - 2007, Summer)","","",""
"ECON2002.200710","ECON2002","S","(2007 - 2008, Semester 1)","","",""
"ECON2002.200810","ECON2002","S","(2008 - 2009, Semester 1)","","",""
"ECON2003","","C","ECON2003 - Intermediate Macroeconomics II","","",""
"ECON2003.200520","ECON2003","S","(2005 - 2006, Semester 2)","","",""
"ECON2003.200530","ECON2003","S","(2005 - 2006, Summer)","","",""
"ECON2003.200620","ECON2003","S","(2006 - 2007, Semester 2)","","",""
"ECON2003.200720","ECON2003","S","(2007 - 2008, Semester 2)","","",""
"ECON2003.200820","ECON2003","S","(2008 - 2009, Semester 2)","","",""
"ECON2004","","C","ECON2004 - Public Policy Analysis","","",""
"ECON2004.200610","ECON2004","S","(2006 - 2007, Semester 1)","","",""
"ECON2004.200710","ECON2004","S","(2007 - 2008, Semester 1)","","",""
"ECON2004.200810","ECON2004","S","(2008 -2009, Semester 1)","","",""
"ECON2006","","C","ECON2006 - Economic Statistics","","",""
"ECON2006.200510","ECON2006","S","(2005 - 2006, Semester 1)","","",""
"ECON2006.200610","ECON2006","S","(2006 - 2007, Semester 1)","","",""
"ECON2006.200710","ECON2006","S","(2007 - 2008, Semester 1)","","",""
"ECON2006.200810","ECON2006","S","(2008 - 2009, Semester 1)","","",""
"ECON2008","","C","ECON2008 - Statistical Methods","","",""
"ECON2008.200510","ECON2008","S","(2005 - 2006, Semester 1)","","",""
"ECON2008.200520","ECON2008","S","(2005 - 2006, Semester 2)","","",""
"ECON2008.200530","ECON2008","S","(2005 - 2006, Summer)","","",""
"ECON2008.200610","ECON2008","S","(2006 - 2007, Semester 1)","","",""
"ECON2008.200620","ECON2008","S","(2006 - 2007, Semester 2)","","",""
"ECON2008.200630","ECON2008","S","(2006 - 2007, Summer)","","",""
"ECON2008.200710","ECON2008","S","(2007 - 2008, Semester 1)","","",""
"ECON2008.200720","ECON2008","S","(2007 - 2008, Semester 2)","","",""
"ECON2008.200730","ECON2008","S","(2007 - 2008, Summer)","","",""
"ECON2008.200810","ECON2008","S","(2008 - 2009, Semester 1)","","",""
"ECON2008.200820","ECON2008","S","(2008 - 2009, Semester 2)","","",""
"ECON2016","","C","ECON2016 - Mathematical Methods for Social Sciences II","","",""
"ECON2016.200520","ECON2016","S","(2005 - 2006, Semester 2)","","",""
"ECON2016.200620","ECON2016","S","(2006 - 2007, Semester 2)","","",""
"ECON2016.200720","ECON2016","S","(2007 - 2008, Semester 2)","","",""
"ECON2016.200820","ECON2016","S","(2008 - 2009, Semester 2)","","",""
"ECON2020","","C","ECON2020 - The Caribbean Economy","","",""
"ECON2020.200520","ECON2020","S","(2005 - 2006, Semester 2)","","",""
"ECON2020.200530","ECON2020","S","(2005 - 2006, Summer)","","",""
"ECON2020.200620","ECON2020","S","(2006 - 2007, Semester 2)","","",""
"ECON2020.200720","ECON2020","S","(2007 - 2008, Semester 2)","","",""
"ECON2022","","C","ECON2022 - International Business Environment","","",""
"ECON2022.200520","ECON2022","S","(2005 - 2006, Semester 2)","","",""
"ECON2022.200610","ECON2022","S","(2006 - 2007, Semester 1)","","",""
"ECON3001","","C","ECON3001 - Industrial Economics","","",""
"ECON3001.200530","ECON3001","S","(2005 - 2006, Summer)","","",""
"ECON3001.200620","ECON3001","S","(2006 - 2007, Semester 2)","","",""
"ECON3001.200720","ECON3001","S","(2007 - 2008, Semester 2)","","",""
"ECON3001.200820","ECON3001","S","(2008 - 2009, Semester 2)","","",""
"ECON3005","","C","ECON3005 - Monetary Economics","","",""
"ECON3005.200620","ECON3005","S","(2006 - 2007, Semester 2)","","",""
"ECON3006","","C","ECON3006 - International Trade Policy","","",""
"ECON3006.200510","ECON3006","S","(2005 - 2006, Semester 1)","","",""
"ECON3006.200610","ECON3006","S","(2006 - 2007, Semester 1)","","",""
"ECON3006.200710","ECON3006","S","(2007 - 2008, Semester 1)","","",""
"ECON3007","","C","ECON3007 - International Finance","","",""
"ECON3007.200420","ECON3007","S","(2004 - 2005, Semester 2)","","",""
"ECON3007.200520","ECON3007","S","(2005 - 2006, Semester 2)","","",""
"ECON3007.200530","ECON3007","S","(2005 - 2006, Summer)","","",""
"ECON3007.200720","ECON3007","S","(2007 - 2008, Semester 2)","","",""
"ECON3011","","C","ECON3011 - Economics of Financial Institutions","","",""
"ECON3011.200520","ECON3011","S","(2005 - 2006, Semester 2)","","",""
"ECON3011.200530","ECON3011","S","(2005 - 2006, Summer)","","",""
"ECON3011.200620","ECON3011","S","(2006 - 2007, Semester 2)","","",""
"ECON3011.200720","ECON3011","S","(2007 - 2008, Semester 2)","","",""
"ECON3011.200820","ECON3011","S","(2008 - 2009, Semester 2)","","",""
"ECON3016","","C","ECON3016 - Public Finance I","","",""
"ECON3016.200810","ECON3016","S","(2008 - 2009, Semester 1)","","",""
"ECON3017","","C","ECON3017 - Public Finance II","","",""
"ECON3017.200520","ECON3017","S","(2005 - 2006, Semester 2)","","",""
"ECON3017.200620","ECON3017","S","(2006 - 2007, Semester 2)","","",""
"ECON3019","","C","ECON3019 - Transportation Economics","","",""
"ECON3019.200610","ECON3019","S","(2006 - 2007, Semester 1)","","",""
"ECON3019.200710","ECON3019","S","(2007 - 2008, Semester 1)","","",""
"ECON3019.200810","ECON3019","S","(2008 - 2009, Semester 1)","","",""
"ECON3027","","C","ECON3027 - Economic Planning","","",""
"ECON3027.200420","ECON3027","S","(2004 - 2005, Semester 2)","","",""
"ECON3027.200610","ECON3027","S","(2006 - 2007, Semester 1)","","",""
"ECON3027.200710","ECON3027","S","(2007 - 2008, Semester 1)","","",""
"ECON3027.200810","ECON3027","S","(2008 - 2009, Semester 1)","","",""
"ECON3029","","C","ECON3029 - Labor Economics","","",""
"ECON3029.200810","ECON3029","S","(2008 - 2009, Semester 1)","","",""
"ECON3034","","C","ECON3034 - Environmental Economics","","",""
"ECON3034.200510","ECON3034","S","(2005 - 2006, Semester 1)","","",""
"ECON3034.200610","ECON3034","S","(2006 - 2007, Semester 1)","","",""
"ECON3034.200810","ECON3034","S","(2008 - 2009, Semester 1)","","",""
"ECON3035","","C","ECON3035 - Business and Economic Forecasting","","",""
"ECON3035.200420","ECON3035","S","(2004 - 2005, Semester 2)","","",""
"ECON3035.200520","ECON3035","S","(2005 - 2006, Semester 2)","","",""
"ECON3035.200610","ECON3035","S","(2006 - 2007, Semester 1)","","",""
"ECON3035.200710","ECON3035","S","(2007 - 2008, Semester 1)","","",""
"ECON3035.200810","ECON3035","S","(2008 - 2009, Semester1)","","",""
"ECON3037","","C","ECON3037 - Operations Research I","","",""
"ECON3037.200510","ECON3037","S","(2005 - 2006, Semester 1)","","",""
"ECON3037.200610","ECON3037","S","(2006 - 2007, Semester 1)","","",""
"ECON3037.200710","ECON3037","S","(2007 - 2008, Semester 1)","","",""
"ECON3037.200810","ECON3037","S","(2008 - 2009, Semester 1)","","",""
"ECON3038","","C","ECON3038 - Operations Research II","","",""
"ECON3038.200520","ECON3038","S","(2005 - 2006, Semester 2)","","",""
"ECON3038.200620","ECON3038","S","(2006 - 2007, Semester 2)","","",""
"ECON3038.200720","ECON3038","S","(2007 - 2008, Semester 2)","","",""
"ECON3038.200820","ECON3038","S","(2008 - 2009, Semester 2)","","",""
"ECON3049","","C","ECON3049 - Econometrics I","","",""
"ECON3049.200510","ECON3049","S","(2005 - 2006, Semester 1)","","",""
"ECON3049.200530","ECON3049","S","(2005 - 2006, Summer)","","",""
"ECON3049.200610","ECON3049","S","(2006 - 2007, Semester 1)","","",""
"ECON3049.200710","ECON3049","S","(2007 - 2008, Semester 1)","","",""
"ECON3049.200810","ECON3049","S","(2008 - 2009, Semester 1)","","",""
"ECON3050","","C","ECON3050 - Econometrics II","","",""
"ECON3050.200520","ECON3050","S","(2005 - 2006, Semester 2)","","",""
"ECON3050.200620","ECON3050","S","(2006 - 2007, Semester 2)","","",""
"ECON3050.200720","ECON3050","S","(2007 - 2008, Semester 2)","","",""
"ECON3051","","C","ECON3051 - Economic Development I","","",""
"ECON3051.200510","ECON3051","S","(2005 - 2006, Semester 1)","","",""
"ECON3051.200610","ECON3051","S","(2006 - 2007, Semester 1)","","",""
"ECON3053","","C","ECON3053 - Agricultural Development and Policy","","",""
"ECON3053.200620","ECON3053","S","(2006 - 2007, Semester 2)","","",""
"ECON3053.200720","ECON3053","S","(2007 - 2008, Semester 2)","","",""
"ECON6030","","C","ECON6030 - Microeconomic Theory","","",""
"ECON6030.200510","ECON6030","S","(2005 - 2006, Semester 1)","","",""
"ECON6030.200610","ECON6030","S","(2006 - 2007, Semester 1)","","",""
"ECON6030.200710","ECON6030","S","(2007 - 2008, Semester 1)","","",""
"ECON6030.200810","ECON6030","S","(2008 - 2009, Semester 1)","","",""
"ECON6031","","C","ECON6031 - Macroeconomic Theory","","",""
"ECON6031.200615","ECON6031","S","(2006 - 2007, Year)","","",""
"ECON6032","","C","ECON6032 - Economic Development","","",""
"ECON6032.200815","ECON6032","S","(2008 - 2009, Semester 1)","","",""
"ECON6033","","C","ECON6033 - Econometric Methods","","",""
"ECON6033.200520","ECON6033","S","(2005 - 2006, Semester 2)","","",""
"ECON6033.200615","ECON6033","S","(2006 - 2007, year)","","",""
"ECON6033.200720","ECON6033","S","(2007 - 2008, Semester 2)","","",""
"ECON6036","","C","ECON6036 - International Business Economics","","",""
"ECON6036.200615","ECON6036","S","(2006 - 2007, Year)","","",""
"ECON6036.200720","ECON6036","S","(2007 - 2008, Semester 2)","","",""
"ECON6036.200820","ECON6036","S","(2008 - 2009, Semester 2)","","",""
"ECON6037","","C","ECON6037 - Financial Economics","","",""
"ECON6037.200810","ECON6037","S","(2008 - 2009, Semester 1)","","",""
"ECON6043","","C","ECON6043 - Financial Economics","","",""
"ECON6043.200610","ECON6043","S","(2006 - 2007, Semester 1)","","",""
"ECON6043.200810","ECON6043","S","(2008 - 2009, Semester 1)","","",""
"ECON6044","","C","ECON6044 - Financial Markets and Institutions","","",""
"ECON6044.200520","ECON6044","S","(2005 - 2006, Semester 2)","","",""
"ECON6044.200615","ECON6044","S","(2006 - 2007, Year)","","",""
"ECON6044.200825","ECON6044","S","(2008 - 2009, Semester 2)","","",""
